time,Ca,Cu,CL_BoNet
2119.925,0.002609821,0.227696258,0.027354837
2119.95,0.002609762,0.227691164,0.027354225
2119.975,0.002609704,0.22768607,0.027353613
2120,0.002609646,0.227680976,0.027353001
2120.025,0.002609587,0.227675882,0.027352389
2120.05,0.002609529,0.227670789,0.027351778
2120.075,0.00260947,0.227665695,0.027351166
2120.1,0.002609412,0.227660602,0.027350554
2120.125,0.002609354,0.227655508,0.027349942
2120.15,0.002609295,0.227650415,0.02734933
2120.175,0.002609237,0.227645322,0.027348718
2120.2,0.002609179,0.227640229,0.027348106
2120.225,0.00260912,0.227635137,0.027347494
2120.25,0.002609062,0.227630044,0.027346883
2120.275,0.002609003,0.227624951,0.027346271
2120.3,0.002608945,0.227619859,0.027345659
2120.325,0.002608887,0.227614767,0.027345047
2120.35,0.002608828,0.227609674,0.027344435
2120.375,0.00260877,0.227604582,0.027343824
2120.4,0.002608712,0.22759949,0.027343212
2120.425,0.002608653,0.227594398,0.0273426
2120.45,0.002608595,0.227589307,0.027341988
2120.475,0.002608537,0.227584215,0.027341377
2120.5,0.002608478,0.227579123,0.027340765
2120.525,0.00260842,0.227574032,0.027340153
2120.55,0.002608361,0.227568941,0.027339542
2120.575,0.002608303,0.22756385,0.02733893
2120.6,0.002608245,0.227558758,0.027338319
2120.625,0.002608186,0.227553667,0.027337707
2120.65,0.002608128,0.227548577,0.027337095
2120.675,0.00260807,0.227543486,0.027336484
2120.7,0.002608011,0.227538395,0.027335872
2120.725,0.002607953,0.227533305,0.027335261
2120.75,0.002607895,0.227528214,0.027334649
2120.775,0.002607836,0.227523124,0.027334037
2120.8,0.002607778,0.227518034,0.027333426
2120.825,0.00260772,0.227512944,0.027332814
2120.85,0.002607661,0.227507854,0.027332203
2120.875,0.002607603,0.227502764,0.027331591
2120.9,0.002607545,0.227497674,0.02733098
2120.925,0.002607486,0.227492585,0.027330369
2120.95,0.002607428,0.227487495,0.027329757
2120.975,0.00260737,0.227482406,0.027329146
2121,0.002607311,0.227477317,0.027328534
2121.025,0.002607253,0.227472227,0.027327923
2121.05,0.002607195,0.227467138,0.027327312
2121.075,0.002607136,0.227462049,0.0273267
2121.1,0.002607078,0.227456961,0.027326089
2121.125,0.00260702,0.227451872,0.027325477
2121.15,0.002606961,0.227446783,0.027324866
2121.175,0.002606903,0.227441695,0.027324255
2121.2,0.002606845,0.227436607,0.027323644
2121.225,0.002606786,0.227431518,0.027323032
2121.25,0.002606728,0.22742643,0.027322421
2121.275,0.00260667,0.227421342,0.02732181
2121.3,0.002606611,0.227416254,0.027321198
2121.325,0.002606553,0.227411167,0.027320587
2121.35,0.002606495,0.227406079,0.027319976
2121.375,0.002606436,0.227400991,0.027319365
2121.4,0.002606378,0.227395904,0.027318754
2121.425,0.00260632,0.227390817,0.027318142
2121.45,0.002606261,0.227385729,0.027317531
2121.475,0.002606203,0.227380642,0.02731692
2121.5,0.002606145,0.227375555,0.027316309
2121.525,0.002606087,0.227370468,0.027315698
2121.55,0.002606028,0.227365382,0.027315087
2121.575,0.00260597,0.227360295,0.027314476
2121.6,0.002605912,0.227355208,0.027313865
2121.625,0.002605853,0.227350122,0.027313253
2121.65,0.002605795,0.227345036,0.027312642
2121.675,0.002605737,0.22733995,0.027312031
2121.7,0.002605678,0.227334863,0.02731142
2121.725,0.00260562,0.227329778,0.027310809
2121.75,0.002605562,0.227324692,0.027310198
2121.775,0.002605504,0.227319606,0.027309587
2121.8,0.002605445,0.22731452,0.027308976
2121.825,0.002605387,0.227309435,0.027308365
2121.85,0.002605329,0.227304349,0.027307754
2121.875,0.00260527,0.227299264,0.027307144
2121.9,0.002605212,0.227294179,0.027306533
2121.925,0.002605154,0.227289094,0.027305922
2121.95,0.002605096,0.227284009,0.027305311
2121.975,0.002605037,0.227278924,0.0273047
2122,0.002604979,0.227273839,0.027304089
2122.025,0.002604921,0.227268755,0.027303478
2122.05,0.002604862,0.22726367,0.027302867
2122.075,0.002604804,0.227258586,0.027302257
2122.1,0.002604746,0.227253502,0.027301646
2122.125,0.002604688,0.227248418,0.027301035
2122.15,0.002604629,0.227243334,0.027300424
2122.175,0.002604571,0.22723825,0.027299813
2122.2,0.002604513,0.227233166,0.027299203
2122.225,0.002604455,0.227228082,0.027298592
2122.25,0.002604396,0.227222999,0.027297981
2122.275,0.002604338,0.227217915,0.02729737
2122.3,0.00260428,0.227212832,0.02729676
2122.325,0.002604222,0.227207749,0.027296149
2122.35,0.002604163,0.227202665,0.027295538
2122.375,0.002604105,0.227197582,0.027294928
2122.4,0.002604047,0.2271925,0.027294317
2122.425,0.002603988,0.227187417,0.027293706
2122.45,0.00260393,0.227182334,0.027293096
2122.475,0.002603872,0.227177252,0.027292485
2122.5,0.002603814,0.227172169,0.027291875
2122.525,0.002603755,0.227167087,0.027291264
2122.55,0.002603697,0.227162005,0.027290654
2122.575,0.002603639,0.227156923,0.027290043
2122.6,0.002603581,0.227151841,0.027289432
2122.625,0.002603522,0.227146759,0.027288822
2122.65,0.002603464,0.227141677,0.027288211
2122.675,0.002603406,0.227136595,0.027287601
2122.7,0.002603348,0.227131514,0.02728699
2122.725,0.002603289,0.227126432,0.02728638
2122.75,0.002603231,0.227121351,0.02728577
2122.775,0.002603173,0.22711627,0.027285159
2122.8,0.002603115,0.227111189,0.027284549
2122.825,0.002603057,0.227106108,0.027283938
2122.85,0.002602998,0.227101027,0.027283328
2122.875,0.00260294,0.227095946,0.027282717
2122.9,0.002602882,0.227090866,0.027282107
2122.925,0.002602824,0.227085785,0.027281497
2122.95,0.002602765,0.227080705,0.027280886
2122.975,0.002602707,0.227075624,0.027280276
2123,0.002602649,0.227070544,0.027279666
2123.025,0.002602591,0.227065464,0.027279055
2123.05,0.002602532,0.227060384,0.027278445
2123.075,0.002602474,0.227055305,0.027277835
2123.1,0.002602416,0.227050225,0.027277225
2123.125,0.002602358,0.227045145,0.027276614
2123.15,0.0026023,0.227040066,0.027276004
2123.175,0.002602241,0.227034986,0.027275394
2123.2,0.002602183,0.227029907,0.027274784
2123.225,0.002602125,0.227024828,0.027274173
2123.25,0.002602067,0.227019749,0.027273563
2123.275,0.002602008,0.22701467,0.027272953
2123.3,0.00260195,0.227009591,0.027272343
2123.325,0.002601892,0.227004513,0.027271733
2123.35,0.002601834,0.226999434,0.027271123
2123.375,0.002601776,0.226994356,0.027270513
2123.4,0.002601717,0.226989277,0.027269903
2123.425,0.002601659,0.226984199,0.027269292
2123.45,0.002601601,0.226979121,0.027268682
2123.475,0.002601543,0.226974043,0.027268072
2123.5,0.002601485,0.226968965,0.027267462
2123.525,0.002601426,0.226963887,0.027266852
2123.55,0.002601368,0.22695881,0.027266242
2123.575,0.00260131,0.226953732,0.027265632
2123.6,0.002601252,0.226948655,0.027265022
2123.625,0.002601194,0.226943577,0.027264412
2123.65,0.002601135,0.2269385,0.027263802
2123.675,0.002601077,0.226933423,0.027263192
2123.7,0.002601019,0.226928346,0.027262582
2123.725,0.002600961,0.226923269,0.027261972
2123.75,0.002600903,0.226918192,0.027261363
2123.775,0.002600844,0.226913116,0.027260753
2123.8,0.002600786,0.226908039,0.027260143
2123.825,0.002600728,0.226902963,0.027259533
2123.85,0.00260067,0.226897886,0.027258923
2123.875,0.002600612,0.22689281,0.027258313
2123.9,0.002600554,0.226887734,0.027257703
2123.925,0.002600495,0.226882658,0.027257094
2123.95,0.002600437,0.226877582,0.027256484
2123.975,0.002600379,0.226872507,0.027255874
2124,0.002600321,0.226867431,0.027255264
2124.025,0.002600263,0.226862356,0.027254654
2124.05,0.002600204,0.22685728,0.027254045
2124.075,0.002600146,0.226852205,0.027253435
2124.1,0.002600088,0.22684713,0.027252825
2124.125,0.00260003,0.226842055,0.027252216
2124.15,0.002599972,0.22683698,0.027251606
2124.175,0.002599914,0.226831905,0.027250996
2124.2,0.002599855,0.22682683,0.027250387
2124.225,0.002599797,0.226821756,0.027249777
2124.25,0.002599739,0.226816681,0.027249167
2124.275,0.002599681,0.226811607,0.027248558
2124.3,0.002599623,0.226806533,0.027247948
2124.325,0.002599565,0.226801458,0.027247338
2124.35,0.002599507,0.226796384,0.027246729
2124.375,0.002599448,0.22679131,0.027246119
2124.4,0.00259939,0.226786237,0.02724551
2124.425,0.002599332,0.226781163,0.0272449
2124.45,0.002599274,0.226776089,0.027244291
2124.475,0.002599216,0.226771016,0.027243681
2124.5,0.002599158,0.226765943,0.027243072
2124.525,0.002599099,0.226760869,0.027242462
2124.55,0.002599041,0.226755796,0.027241853
2124.575,0.002598983,0.226750723,0.027241243
2124.6,0.002598925,0.22674565,0.027240634
2124.625,0.002598867,0.226740578,0.027240024
2124.65,0.002598809,0.226735505,0.027239415
2124.675,0.002598751,0.226730432,0.027238806
2124.7,0.002598692,0.22672536,0.027238196
2124.725,0.002598634,0.226720288,0.027237587
2124.75,0.002598576,0.226715215,0.027236977
2124.775,0.002598518,0.226710143,0.027236368
2124.8,0.00259846,0.226705071,0.027235759
2124.825,0.002598402,0.226699999,0.027235149
2124.85,0.002598344,0.226694928,0.02723454
2124.875,0.002598285,0.226689856,0.027233931
2124.9,0.002598227,0.226684784,0.027233322
2124.925,0.002598169,0.226679713,0.027232712
2124.95,0.002598111,0.226674642,0.027232103
2124.975,0.002598053,0.226669571,0.027231494
2125,0.002597995,0.226664499,0.027230885
2125.025,0.002597937,0.226659428,0.027230275
2125.05,0.002597879,0.226654358,0.027229666
2125.075,0.00259782,0.226649287,0.027229057
2125.1,0.002597762,0.226644216,0.027228448
2125.125,0.002597704,0.226639146,0.027227839
2125.15,0.002597646,0.226634075,0.027227229
2125.175,0.002597588,0.226629005,0.02722662
2125.2,0.00259753,0.226623935,0.027226011
2125.225,0.002597472,0.226618865,0.027225402
2125.25,0.002597414,0.226613795,0.027224793
2125.275,0.002597356,0.226608725,0.027224184
2125.3,0.002597297,0.226603655,0.027223575
2125.325,0.002597239,0.226598586,0.027222966
2125.35,0.002597181,0.226593516,0.027222357
2125.375,0.002597123,0.226588447,0.027221748
2125.4,0.002597065,0.226583378,0.027221139
2125.425,0.002597007,0.226578309,0.02722053
2125.45,0.002596949,0.226573239,0.027219921
2125.475,0.002596891,0.226568171,0.027219312
2125.5,0.002596833,0.226563102,0.027218703
2125.525,0.002596775,0.226558033,0.027218094
2125.55,0.002596716,0.226552964,0.027217485
2125.575,0.002596658,0.226547896,0.027216876
2125.6,0.0025966,0.226542828,0.027216267
2125.625,0.002596542,0.226537759,0.027215658
2125.65,0.002596484,0.226532691,0.027215049
2125.675,0.002596426,0.226527623,0.027214441
2125.7,0.002596368,0.226522555,0.027213832
2125.725,0.00259631,0.226517488,0.027213223
2125.75,0.002596252,0.22651242,0.027212614
2125.775,0.002596194,0.226507352,0.027212005
2125.8,0.002596136,0.226502285,0.027211397
2125.825,0.002596078,0.226497218,0.027210788
2125.85,0.002596019,0.22649215,0.027210179
2125.875,0.002595961,0.226487083,0.02720957
2125.9,0.002595903,0.226482016,0.027208961
2125.925,0.002595845,0.226476949,0.027208353
2125.95,0.002595787,0.226471883,0.027207744
2125.975,0.002595729,0.226466816,0.027207135
2126,0.002595671,0.226461749,0.027206527
2126.025,0.002595613,0.226456683,0.027205918
2126.05,0.002595555,0.226451617,0.027205309
2126.075,0.002595497,0.22644655,0.027204701
2126.1,0.002595439,0.226441484,0.027204092
2126.125,0.002595381,0.226436418,0.027203483
2126.15,0.002595323,0.226431353,0.027202875
2126.175,0.002595265,0.226426287,0.027202266
2126.2,0.002595206,0.226421221,0.027201658
2126.225,0.002595148,0.226416156,0.027201049
2126.25,0.00259509,0.22641109,0.027200441
2126.275,0.002595032,0.226406025,0.027199832
2126.3,0.002594974,0.22640096,0.027199224
2126.325,0.002594916,0.226395895,0.027198615
2126.35,0.002594858,0.22639083,0.027198007
2126.375,0.0025948,0.226385765,0.027197398
2126.4,0.002594742,0.2263807,0.02719679
2126.425,0.002594684,0.226375636,0.027196181
2126.45,0.002594626,0.226370571,0.027195573
2126.475,0.002594568,0.226365507,0.027194964
2126.5,0.00259451,0.226360442,0.027194356
2126.525,0.002594452,0.226355378,0.027193748
2126.55,0.002594394,0.226350314,0.027193139
2126.575,0.002594336,0.22634525,0.027192531
2126.6,0.002594278,0.226340186,0.027191922
2126.625,0.00259422,0.226335123,0.027191314
2126.65,0.002594162,0.226330059,0.027190706
2126.675,0.002594104,0.226324996,0.027190097
2126.7,0.002594045,0.226319932,0.027189489
2126.725,0.002593987,0.226314869,0.027188881
2126.75,0.002593929,0.226309806,0.027188273
2126.775,0.002593871,0.226304743,0.027187664
2126.8,0.002593813,0.22629968,0.027187056
2126.825,0.002593755,0.226294617,0.027186448
2126.85,0.002593697,0.226289554,0.02718584
2126.875,0.002593639,0.226284492,0.027185231
2126.9,0.002593581,0.226279429,0.027184623
2126.925,0.002593523,0.226274367,0.027184015
2126.95,0.002593465,0.226269305,0.027183407
2126.975,0.002593407,0.226264243,0.027182799
2127,0.002593349,0.226259181,0.027182191
2127.025,0.002593291,0.226254119,0.027181582
2127.05,0.002593233,0.226249057,0.027180974
2127.075,0.002593175,0.226243995,0.027180366
2127.1,0.002593117,0.226238934,0.027179758
2127.125,0.002593059,0.226233872,0.02717915
2127.15,0.002593001,0.226228811,0.027178542
2127.175,0.002592943,0.22622375,0.027177934
2127.2,0.002592885,0.226218689,0.027177326
2127.225,0.002592827,0.226213628,0.027176718
2127.25,0.002592769,0.226208567,0.02717611
2127.275,0.002592711,0.226203506,0.027175502
2127.3,0.002592653,0.226198445,0.027174894
2127.325,0.002592595,0.226193385,0.027174286
2127.35,0.002592537,0.226188324,0.027173678
2127.375,0.002592479,0.226183264,0.02717307
2127.4,0.002592421,0.226178204,0.027172462
2127.425,0.002592363,0.226173144,0.027171854
2127.45,0.002592305,0.226168084,0.027171246
2127.475,0.002592247,0.226163024,0.027170639
2127.5,0.002592189,0.226157964,0.027170031
2127.525,0.002592131,0.226152905,0.027169423
2127.55,0.002592073,0.226147845,0.027168815
2127.575,0.002592015,0.226142786,0.027168207
2127.6,0.002591957,0.226137726,0.027167599
2127.625,0.002591899,0.226132667,0.027166992
2127.65,0.002591841,0.226127608,0.027166384
2127.675,0.002591783,0.226122549,0.027165776
2127.7,0.002591725,0.22611749,0.027165168
2127.725,0.002591667,0.226112432,0.027164561
2127.75,0.002591609,0.226107373,0.027163953
2127.775,0.002591551,0.226102315,0.027163345
2127.8,0.002591493,0.226097256,0.027162737
2127.825,0.002591435,0.226092198,0.02716213
2127.85,0.002591377,0.22608714,0.027161522
2127.875,0.002591319,0.226082082,0.027160914
2127.9,0.002591261,0.226077024,0.027160307
2127.925,0.002591203,0.226071966,0.027159699
2127.95,0.002591145,0.226066908,0.027159092
2127.975,0.002591087,0.226061851,0.027158484
2128,0.002591029,0.226056793,0.027157876
2128.025,0.002590971,0.226051736,0.027157269
2128.05,0.002590913,0.226046679,0.027156661
2128.075,0.002590856,0.226041621,0.027156054
2128.1,0.002590798,0.226036564,0.027155446
2128.125,0.00259074,0.226031507,0.027154839
2128.15,0.002590682,0.226026451,0.027154231
2128.175,0.002590624,0.226021394,0.027153624
2128.2,0.002590566,0.226016337,0.027153016
2128.225,0.002590508,0.226011281,0.027152409
2128.25,0.00259045,0.226006225,0.027151801
2128.275,0.002590392,0.226001168,0.027151194
2128.3,0.002590334,0.225996112,0.027150586
2128.325,0.002590276,0.225991056,0.027149979
2128.35,0.002590218,0.225986,0.027149371
2128.375,0.00259016,0.225980945,0.027148764
2128.4,0.002590102,0.225975889,0.027148157
2128.425,0.002590044,0.225970833,0.027147549
2128.45,0.002589986,0.225965778,0.027146942
2128.475,0.002589928,0.225960723,0.027146335
2128.5,0.00258987,0.225955667,0.027145727
2128.525,0.002589812,0.225950612,0.02714512
2128.55,0.002589754,0.225945557,0.027144513
2128.575,0.002589697,0.225940502,0.027143905
2128.6,0.002589639,0.225935448,0.027143298
2128.625,0.002589581,0.225930393,0.027142691
2128.65,0.002589523,0.225925338,0.027142084
2128.675,0.002589465,0.225920284,0.027141476
2128.7,0.002589407,0.22591523,0.027140869
2128.725,0.002589349,0.225910175,0.027140262
2128.75,0.002589291,0.225905121,0.027139655
2128.775,0.002589233,0.225900067,0.027139048
2128.8,0.002589175,0.225895014,0.027138441
2128.825,0.002589117,0.22588996,0.027137833
2128.85,0.002589059,0.225884906,0.027137226
2128.875,0.002589001,0.225879853,0.027136619
2128.9,0.002588943,0.225874799,0.027136012
2128.925,0.002588886,0.225869746,0.027135405
2128.95,0.002588828,0.225864693,0.027134798
2128.975,0.00258877,0.22585964,0.027134191
2129,0.002588712,0.225854587,0.027133584
2129.025,0.002588654,0.225849534,0.027132977
2129.05,0.002588596,0.225844481,0.02713237
2129.075,0.002588538,0.225839428,0.027131763
2129.1,0.00258848,0.225834376,0.027131156
2129.125,0.002588422,0.225829324,0.027130549
2129.15,0.002588364,0.225824271,0.027129942
2129.175,0.002588306,0.225819219,0.027129335
2129.2,0.002588248,0.225814167,0.027128728
2129.225,0.002588191,0.225809115,0.027128121
2129.25,0.002588133,0.225804063,0.027127514
2129.275,0.002588075,0.225799012,0.027126907
2129.3,0.002588017,0.22579396,0.0271263
2129.325,0.002587959,0.225788909,0.027125693
2129.35,0.002587901,0.225783857,0.027125086
2129.375,0.002587843,0.225778806,0.02712448
2129.4,0.002587785,0.225773755,0.027123873
2129.425,0.002587727,0.225768704,0.027123266
2129.45,0.002587669,0.225763653,0.027122659
2129.475,0.002587612,0.225758602,0.027122052
2129.5,0.002587554,0.225753551,0.027121446
2129.525,0.002587496,0.225748501,0.027120839
2129.55,0.002587438,0.22574345,0.027120232
2129.575,0.00258738,0.2257384,0.027119625
2129.6,0.002587322,0.22573335,0.027119019
2129.625,0.002587264,0.2257283,0.027118412
2129.65,0.002587206,0.225723249,0.027117805
2129.675,0.002587149,0.2257182,0.027117199
2129.7,0.002587091,0.22571315,0.027116592
2129.725,0.002587033,0.2257081,0.027115985
2129.75,0.002586975,0.225703051,0.027115379
2129.775,0.002586917,0.225698001,0.027114772
2129.8,0.002586859,0.225692952,0.027114165
2129.825,0.002586801,0.225687903,0.027113559
2129.85,0.002586743,0.225682853,0.027112952
2129.875,0.002586686,0.225677804,0.027112346
2129.9,0.002586628,0.225672756,0.027111739
2129.925,0.00258657,0.225667707,0.027111132
2129.95,0.002586512,0.225662658,0.027110526
2129.975,0.002586454,0.22565761,0.027109919
2130,0.002586396,0.225652561,0.027109313
2130.025,0.002586338,0.225647513,0.027108706
2130.05,0.00258628,0.225642465,0.0271081
2130.075,0.002586223,0.225637416,0.027107493
2130.1,0.002586165,0.225632368,0.027106887
2130.125,0.002586107,0.225627321,0.027106281
2130.15,0.002586049,0.225622273,0.027105674
2130.175,0.002585991,0.225617225,0.027105068
2130.2,0.002585933,0.225612178,0.027104461
2130.225,0.002585875,0.22560713,0.027103855
2130.25,0.002585818,0.225602083,0.027103249
2130.275,0.00258576,0.225597036,0.027102642
2130.3,0.002585702,0.225591989,0.027102036
2130.325,0.002585644,0.225586942,0.02710143
2130.35,0.002585586,0.225581895,0.027100823
2130.375,0.002585528,0.225576848,0.027100217
2130.4,0.002585471,0.225571801,0.027099611
2130.425,0.002585413,0.225566755,0.027099004
2130.45,0.002585355,0.225561709,0.027098398
2130.475,0.002585297,0.225556662,0.027097792
2130.5,0.002585239,0.225551616,0.027097186
2130.525,0.002585181,0.22554657,0.027096579
2130.55,0.002585123,0.225541524,0.027095973
2130.575,0.002585066,0.225536478,0.027095367
2130.6,0.002585008,0.225531432,0.027094761
2130.625,0.00258495,0.225526387,0.027094155
2130.65,0.002584892,0.225521341,0.027093549
2130.675,0.002584834,0.225516296,0.027092942
2130.7,0.002584776,0.225511251,0.027092336
2130.725,0.002584719,0.225506206,0.02709173
2130.75,0.002584661,0.22550116,0.027091124
2130.775,0.002584603,0.225496116,0.027090518
2130.8,0.002584545,0.225491071,0.027089912
2130.825,0.002584487,0.225486026,0.027089306
2130.85,0.00258443,0.225480981,0.0270887
2130.875,0.002584372,0.225475937,0.027088094
2130.9,0.002584314,0.225470893,0.027087488
2130.925,0.002584256,0.225465848,0.027086882
2130.95,0.002584198,0.225460804,0.027086276
2130.975,0.00258414,0.22545576,0.02708567
2131,0.002584083,0.225450716,0.027085064
2131.025,0.002584025,0.225445672,0.027084458
2131.05,0.002583967,0.225440629,0.027083852
2131.075,0.002583909,0.225435585,0.027083246
2131.1,0.002583851,0.225430542,0.02708264
2131.125,0.002583794,0.225425498,0.027082034
2131.15,0.002583736,0.225420455,0.027081428
2131.175,0.002583678,0.225415412,0.027080822
2131.2,0.00258362,0.225410369,0.027080217
2131.225,0.002583562,0.225405326,0.027079611
2131.25,0.002583505,0.225400283,0.027079005
2131.275,0.002583447,0.225395241,0.027078399
2131.3,0.002583389,0.225390198,0.027077793
2131.325,0.002583331,0.225385155,0.027077187
2131.35,0.002583273,0.225380113,0.027076582
2131.375,0.002583216,0.225375071,0.027075976
2131.4,0.002583158,0.225370029,0.02707537
2131.425,0.0025831,0.225364987,0.027074764
2131.45,0.002583042,0.225359945,0.027074159
2131.475,0.002582984,0.225354903,0.027073553
2131.5,0.002582927,0.225349861,0.027072947
2131.525,0.002582869,0.22534482,0.027072342
2131.55,0.002582811,0.225339778,0.027071736
2131.575,0.002582753,0.225334737,0.02707113
2131.6,0.002582696,0.225329696,0.027070525
2131.625,0.002582638,0.225324655,0.027069919
2131.65,0.00258258,0.225319614,0.027069313
2131.675,0.002582522,0.225314573,0.027068708
2131.7,0.002582464,0.225309532,0.027068102
2131.725,0.002582407,0.225304492,0.027067497
2131.75,0.002582349,0.225299451,0.027066891
2131.775,0.002582291,0.225294411,0.027066286
2131.8,0.002582233,0.22528937,0.02706568
2131.825,0.002582176,0.22528433,0.027065075
2131.85,0.002582118,0.22527929,0.027064469
2131.875,0.00258206,0.22527425,0.027063864
2131.9,0.002582002,0.22526921,0.027063258
2131.925,0.002581944,0.22526417,0.027062653
2131.95,0.002581887,0.225259131,0.027062047
2131.975,0.002581829,0.225254091,0.027061442
2132,0.002581771,0.225249052,0.027060836
2132.025,0.002581713,0.225244013,0.027060231
2132.05,0.002581656,0.225238973,0.027059626
2132.075,0.002581598,0.225233934,0.02705902
2132.1,0.00258154,0.225228895,0.027058415
2132.125,0.002581482,0.225223856,0.027057809
2132.15,0.002581425,0.225218818,0.027057204
2132.175,0.002581367,0.225213779,0.027056599
2132.2,0.002581309,0.225208741,0.027055993
2132.225,0.002581251,0.225203702,0.027055388
2132.25,0.002581194,0.225198664,0.027054783
2132.275,0.002581136,0.225193626,0.027054178
2132.3,0.002581078,0.225188588,0.027053572
2132.325,0.00258102,0.22518355,0.027052967
2132.35,0.002580963,0.225178512,0.027052362
2132.375,0.002580905,0.225173474,0.027051757
2132.4,0.002580847,0.225168437,0.027051151
2132.425,0.002580789,0.225163399,0.027050546
2132.45,0.002580732,0.225158362,0.027049941
2132.475,0.002580674,0.225153324,0.027049336
2132.5,0.002580616,0.225148287,0.027048731
2132.525,0.002580559,0.22514325,0.027048126
2132.55,0.002580501,0.225138213,0.027047521
2132.575,0.002580443,0.225133177,0.027046915
2132.6,0.002580385,0.22512814,0.02704631
2132.625,0.002580328,0.225123103,0.027045705
2132.65,0.00258027,0.225118067,0.0270451
2132.675,0.002580212,0.22511303,0.027044495
2132.7,0.002580154,0.225107994,0.02704389
2132.725,0.002580097,0.225102958,0.027043285
2132.75,0.002580039,0.225097922,0.02704268
2132.775,0.002579981,0.225092886,0.027042075
2132.8,0.002579924,0.22508785,0.02704147
2132.825,0.002579866,0.225082815,0.027040865
2132.85,0.002579808,0.225077779,0.02704026
2132.875,0.00257975,0.225072744,0.027039655
2132.9,0.002579693,0.225067708,0.02703905
2132.925,0.002579635,0.225062673,0.027038445
2132.95,0.002579577,0.225057638,0.02703784
2132.975,0.00257952,0.225052603,0.027037235
2133,0.002579462,0.225047568,0.027036631
2133.025,0.002579404,0.225042533,0.027036026
2133.05,0.002579346,0.225037498,0.027035421
2133.075,0.002579289,0.225032464,0.027034816
2133.1,0.002579231,0.225027429,0.027034211
2133.125,0.002579173,0.225022395,0.027033606
2133.15,0.002579116,0.225017361,0.027033002
2133.175,0.002579058,0.225012327,0.027032397
2133.2,0.002579,0.225007293,0.027031792
2133.225,0.002578943,0.225002259,0.027031187
2133.25,0.002578885,0.224997225,0.027030583
2133.275,0.002578827,0.224992191,0.027029978
2133.3,0.002578769,0.224987158,0.027029373
2133.325,0.002578712,0.224982124,0.027028768
2133.35,0.002578654,0.224977091,0.027028164
2133.375,0.002578596,0.224972058,0.027027559
2133.4,0.002578539,0.224967025,0.027026954
2133.425,0.002578481,0.224961992,0.02702635
2133.45,0.002578423,0.224956959,0.027025745
2133.475,0.002578366,0.224951926,0.02702514
2133.5,0.002578308,0.224946894,0.027024536
2133.525,0.00257825,0.224941861,0.027023931
2133.55,0.002578193,0.224936829,0.027023327
2133.575,0.002578135,0.224931796,0.027022722
2133.6,0.002578077,0.224926764,0.027022118
2133.625,0.00257802,0.224921732,0.027021513
2133.65,0.002577962,0.2249167,0.027020908
2133.675,0.002577904,0.224911668,0.027020304
2133.7,0.002577846,0.224906636,0.027019699
2133.725,0.002577789,0.224901605,0.027019095
2133.75,0.002577731,0.224896573,0.02701849
2133.775,0.002577673,0.224891542,0.027017886
2133.8,0.002577616,0.22488651,0.027017282
2133.825,0.002577558,0.224881479,0.027016677
2133.85,0.0025775,0.224876448,0.027016073
2133.875,0.002577443,0.224871417,0.027015468
2133.9,0.002577385,0.224866386,0.027014864
2133.925,0.002577327,0.224861356,0.02701426
2133.95,0.00257727,0.224856325,0.027013655
2133.975,0.002577212,0.224851295,0.027013051
2134,0.002577155,0.224846264,0.027012446
2134.025,0.002577097,0.224841234,0.027011842
2134.05,0.002577039,0.224836204,0.027011238
2134.075,0.002576982,0.224831174,0.027010634
2134.1,0.002576924,0.224826144,0.027010029
2134.125,0.002576866,0.224821114,0.027009425
2134.15,0.002576809,0.224816084,0.027008821
2134.175,0.002576751,0.224811055,0.027008216
2134.2,0.002576693,0.224806025,0.027007612
2134.225,0.002576636,0.224800996,0.027007008
2134.25,0.002576578,0.224795966,0.027006404
2134.275,0.00257652,0.224790937,0.0270058
2134.3,0.002576463,0.224785908,0.027005195
2134.325,0.002576405,0.224780879,0.027004591
2134.35,0.002576347,0.22477585,0.027003987
2134.375,0.00257629,0.224770822,0.027003383
2134.4,0.002576232,0.224765793,0.027002779
2134.425,0.002576175,0.224760765,0.027002175
2134.45,0.002576117,0.224755736,0.027001571
2134.475,0.002576059,0.224750708,0.027000967
2134.5,0.002576002,0.22474568,0.027000363
2134.525,0.002575944,0.224740652,0.026999758
2134.55,0.002575886,0.224735624,0.026999154
2134.575,0.002575829,0.224730596,0.02699855
2134.6,0.002575771,0.224725568,0.026997946
2134.625,0.002575713,0.224720541,0.026997342
2134.65,0.002575656,0.224715513,0.026996738
2134.675,0.002575598,0.224710486,0.026996134
2134.7,0.002575541,0.224705459,0.02699553
2134.725,0.002575483,0.224700432,0.026994927
2134.75,0.002575425,0.224695405,0.026994323
2134.775,0.002575368,0.224690378,0.026993719
2134.8,0.00257531,0.224685351,0.026993115
2134.825,0.002575253,0.224680324,0.026992511
2134.85,0.002575195,0.224675298,0.026991907
2134.875,0.002575137,0.224670271,0.026991303
2134.9,0.00257508,0.224665245,0.026990699
2134.925,0.002575022,0.224660219,0.026990095
2134.95,0.002574964,0.224655192,0.026989492
2134.975,0.002574907,0.224650166,0.026988888
2135,0.002574849,0.22464514,0.026988284
2135.025,0.002574792,0.224640115,0.02698768
2135.05,0.002574734,0.224635089,0.026987076
2135.075,0.002574676,0.224630063,0.026986473
2135.1,0.002574619,0.224625038,0.026985869
2135.125,0.002574561,0.224620013,0.026985265
